CITATION,INSTRUMENT,Neutral Citation
"['[2020] IEHC 110', '[1967] 3 WLR 28', '[1966] 2 QB 414', '[2005] 1 IR 209', '[2007] 1 IR 502', '[1937] IR 125:-', '[1985] I.R. 697', '[1981] 3 All E.R. 383', '[1932] IR 28', '[2012] IECCA 68', '[2013] IEHC 579', '(1972) 1 Frewen 360', '[1997] 3 I.R. 453', '[2009] IEHC 368', '[1994] 3 IR 265', '[2010] IEHC 231', '[2008] IEHC 322', '[1935] 2 KB 249', '[1994] EWCA Civ 2', '[2005] IECCA 24', '[2013] IESC 16', '[1937] \u2009IR\u2009125', '[2020] IEHC 224', '[2016] IESC 9']","['SUMMARY JURISDICTION ACT 1857', 'Summary Jurisdiction Act 1857', 'Courts (Supplemental Provisions) Act 1961', 'Criminal Justice (Public Order) Act 1994', 'Against The Person Act 1997', 'Criminal Law Act 1997', '1997 Act', 'Act of 1997', '1994 Act', 'Immigration Act 1999', 'Police and Criminal Evidence Act 1984', 'Criminal Law Act 1996']",2021_IECA_290
[],[],2021_IEHC_689
"['[2020] IEHC 700', '[2021] IEHC 691', '[1974] IR 259', '[1988] IR 717', '[2013] 3 IR 406', '[2014] IESC 53', '[2014] IESC 1', '[2017] IESC 9']",[],2021_IEHC_723
"['[1984] IR 458', '[1998] 3 IR 132', '[1999] IEHC 245', '[2017] 3 IR 785', '[2020] IECA 91', '[2018] IESC 61', '[1986] IEHC 41', '[1987] ILRM 36']","['2014 Act', '1946 Act', 'Forestry Act', 'Forestry Act 1946', 'Forestry Act 2014', 'Licence Revocation Decision']",2021_IEHC_735
"['[2018 10626 P]', '[2021] IECA 3', '[2005] IEHC 526', '[2020] IESC 67', '[2020] IEHC 172']",['Statute of Limitations'],2021_IEHC_762
"['[2021] IECA 206', '[2020] IEHC 240', '[2020] IEHC 689', '[1992] 1 Lloyds Rep. 180', '(1843) 3 Hare 100', '[2015] EWHC 3745 (Comm)', '[2013] IESC 16', '[2013] 1 IR 227', '[2021] IESC 12', '(2015) 26(4) ICCLR 145', '[1977] ECR I-2175', '[1990] 1 WLR 350']","['Bulgarian Civil Procedure Code', 'Recast Regulation', 'European Convention', 'ICC Rules', 'Recast Regulation – Articles 44', 'Brussels 1a Regulation', 'Brussels Convention']",2021_IECA_303
"['[2018] IECA 255', '[2019] IECA 5', '[2017] IECA 97', '[2020] IECA 294', '[2017] IECA 31', '[2006] IECCA 37', '[2003] 3 I.R. because', '[2015] IECA 94']","['CRIMINAL JUSTICE ACT 1993', 'Criminal Justice Act 1993', 'Road Traffic Act 1961', 'Road Traffic Act 2010', 'Road Traffic Act', 'Misuse of Drugs Act 1997']",2021_IECA_354
"['[2021] IECA 240', 'issue  21', '(2009/C295/01 )', '[2019] IEHC 557', '[2018] ECHR 674', '(Application No 2573/03)', '(Application No 36391/02)', '[2010] E.C.H.R. 84', '(1991) 13 E.H.R.R. 26', '[1976] I.R. 325', '[2020] IECA 304', '[2001] 1 S.C.R. 863', '[28].  85']","['Criminal Justice (Female Genital Mutilation) Act', 'Children Act 2001', 'Democratic Republic of Congo.', 'Law Directive 2010/64', 'Interpretation and Translation Directive  46', 'Directive 2010/64', 'Interpretation and Translation Directive', 'European Arrest Warrant', 'Directive 2012/13', 'European Communities Act 1972', 'Garda Siochána Stations) Regulations', 'Criminal Proceedings) Regulations', 'Interpretation and Translation Regulations', 'Interpretation and Translation Regulations  55', 'European Convention', 'Sex Offenders Act 2001', 'Criminal Law (Human Trafficking) Act 2008', 'Act of 2001', 'Irish Constitution', 'ECHR', '2010 Directive', 'Criminal Justice Act', '1984 Act', '2013 Regulations', '2001 Act']",2021_IECA_315
"['[2019 No.', '[2002] 2 IR 32', '[2011] IEHC 251', '[2002] 2 IR 613', '[2006] 17 ELR 137', '[2001] 2 BCLC 427']","['COMPANIES ACT', 'Companies Act', '2014 Act', 'Companies Act 1963', 'Companies (Amendment) Act', 'Judicature (Ireland) Act']",2021_IEHC_720
"['[2021]\xa0IESC\xa026', '[1994]\xa01\xa0A.C.\xa0200', '[2002]\xa02\xa0A.C.\xa0773', '[2017]\xa0IECA\xa0166', '[2015]\xa0IESC\xa046', '[2016]\xa01\xa0I.R.\xa092', '[2009]\xa0IEHC\xa0141', '[2020]\xa0IEHC\xa018', '[2020]\xa0IECA\xa0183']","['Registration of Title Act 1964', 'Family Home Protection Act 1976', 'Circuit Court Rules', 'Land and Conveyancing Law Reform Act 2009', 'Land and Conveyancing Law Reform Act 2013', 'Act 1976', 'FHP Act 1976', 'Legal Services Regulation Act 2015']",2021_IEHC_665
"['[2014] IESC 24', '[1997] 2 ILRM 81', '[2021] IEHC 679', '(1981) 1 WLR 896', '(1982) 1 WLR 774']",['Registration of Clubs Act 1904'],2021_IEHC_736
"['[2020] 1 I.L.R.M. 157', '[2018] IEHC 294', '[1998] 1 I.R. 539', '[2020] 2 I.L.R.M. 309', '[2010] 2 I.R. 701', '[1996] 2 I.R. 296', '[2010] 4 I.R. 403']","['Disability Act', '2007 Regulations', 'Act of 2005', 'Health Act', '2005 Act', 'Special Educational Needs Act', 'EPSEN Act', 'Act of 1947', 'Criminal Law (Insanity) Act']",2021_IECA_285
"['[2021 No.', '[2018] IEHC 632']","['Adoption Act 2010', 'Adoption Acts 2010', 'Act of 2010']",2021_IEHC_829
"['[2020] IESC 000', '[2020] IECA 362', '[1953] SC 34', '(1981) 2 Frewen 57', '[2013] IECCA 3', '[2013] 2 IR 221', '[2018] IECA 262', '[1986] ILRM 716', '[1965] AC 1001', '[2015] IESC 96', '[2015] 2 IR 656', '[1963] IR 368', '[1914] AC 545', '(1986) 82 Cr App R 79', '(1944) 60 LQR 201', '[1992] ILRM 481', ', 1975) 370', ', 1911) 491', ', 1931) 59.', '(1993) 97 Cr App R 260', '[2020] IESC 26', '[1978] 1 All ER 672', '[1943] IR 279', '[2017] 3 IR 417']","['Criminal Procedure Act 1967', '1997 Act', 'Medical Practitioners Act 1978', 'Criminal Justice Act 1984', 'Criminal Justice Act 2006', 'Dublin 1951', 'Criminal Evidence Act 1992', 'Miscellaneous Provisions) Act 2020', '1992 Act', '2006 Act']",2021_IESC_74
"['[2020] IEHC 313', '[2020] 2 I.L.R.M. 110', '[2006] 2 I.R. 556', '[1985] I.R. 289', '[2018] 1 IR 417', '[2018] 1 I.R. 417', '[2012] 2 I.R. 1:-']","['European Convention', 'Constitution (Articles 18.4.2°', 'Seanad Electoral (Universities Members) Act 1937', '1937 Act', 'Convention', '1979 Decision', '1947 Act', 'Seanad Bill 2016', '1922 Constitution', '1937 Constitution', '1979 Amendment', 'Rome Statute', 'Constitution.', 'EUROPEAN CONVENTION', 'Human Rights Act 2003', '2003 Act', 'Act of 2003', 'Seanad Electoral (University Members) Act 1937']",2021_IEHC_716
[],[],2021_IEHC_757
"['[2020 No.', '[2021] IEHC 509', '[2021] 7 JIC 2802', '[1998] 2 I.R. 511', '[2006] IEHC 102', '[2007] 4 I.R. 112', '[2006] IEHC 250', '[2006] 7 JIC 1302', '[2006] IEHC 450', '[2006] 11 JIC 3001', '[2008] IEHC 2', '[2015] IEHC 387', '[2015] 6 JIC 1805', '[2015] IEHC 493', '[2015] 7 JIC 2405', '[2015] IEHC 590', '[2015] 9 JIC 1601', '[2016] IEHC 646', '[2016] 11 JIC 1404', '[2019] IEHC 820', '[2019] 12 JIC 0502', '[2020] IEHC 218', '[2020] 5 JIC 1501', '[2020] IEHC 429', '[2020] 8 JIC 3101', '[2021] IEHC 34', '[2021] 1 JIC 2801', '[2021] IEHC 422', '[2021] 7 JIC 0205', '[2021] IEHC 636', '[2021] IEHC 642', '[2021] 10 JIC 1502', '[2019] IESC 23', '[2019] 3 I.R. 617', '[2011] EWCA Civ 1611', '[2021] IEHC 362', '[2021] 5 JIC 2705', '[2021] IEHC 424', '[2021] 7 JIC 0201', '[2021] IEHC 265', '[2021] 5 JIC 2704', '[1986] 2 All E.R. 941', '[2002] EWCA Civ.', '[2006] UKHL 53', '[2007] 1 A.C. 650', '[2012] IEHC 66', '[2012] 3 JIC 2201', '[2015] IEHC 203', '[2015] 3 JIC 1602', '[2018] EWCA 1812', '[2018] EWHC 1508 (Admin)']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act 2000']",2021_IEHC_700
"['2020/146 CA] IN', '[2020] IEHC 23', '(9)(c)]. 51']",['Personal Insolvency Acts 2012'],2021_IEHC_686
"['[1980] Ch.', '[2015] IECA 40', 'The 1990 Pre-Lease Enquiries']","['Conveyancing Law Reform Act 2009', 'Property.', 'Property 36', 'Property 45', 'Lease?', 'Law Society Of Ireland’s Conveyancing Committee']",2021_IEHC_690
"['[2020 No.', '[2019] IESC 65', '[2006] 17 ELR 137', '[2018] IECA 334', '[2021] IEHC 288', '[2013] 12 JIC 0302', '[1988] IR 717', '[2019] IEHC 667', '[2020] IEHC 536', '[2019] IESC 28', '[2008] 1 IR 417', '[2012] 3 IR 152', '[2019] IECA 327', '[2011] IEHC 505', '[2010] 2 IR 52', '[1995] 2 IR 142']","['1926 Act', 'Superior Courts.', 'Statute of Limitations']",2021_IEHC_691
"['[2015]\xa0IESC\xa038', '[2015]\xa02\xa0I.R.\xa0616', '[2006]\xa0IEHC\xa0323', '[2000]\xa0IESC\xa022', '[2000]\xa04\xa0I.R\xa0159', '[2015] IECA 126', '[2015]\xa02\xa0I.R.\xa0456', '[2015] 2\xa0I.L.R.M.\xa0337', '[2013]\xa0IEHC\xa0352', '[2015]\xa0IEHC\xa0792', '[2015]\xa0IEHC\xa0466', '[2000]\xa04\xa0I.R.\xa0159', '[2006] IEHC 323', 'II Procedural', '[2005]\xa0IEHC\xa087', '[2006]\xa02\xa0I.R.\xa0126', '[2014]\xa0IEHC\xa038', '[2015]\xa01\xa0I.R.\xa0385']","['Financial Services and Pensions Ombudsman Act 2017', 'FSPO Act 2017', 'Central Bank Act 1942', 'Pensions Act', 'Legal Services Regulation Act 2015']",2021_IEHC_668
"['[2020 No.', '[1996] 1 IR 12', '[1983] BCLC 492', '[2012] IEHC 553', '[1981] Com.', '[2014] 4 IR 54', '[2012] EWCA Civ.', '[2013] IEHC 427', '(1900) Ltd', '[1902] 2 KB 660', '[1979] ILRM 141']","['COMPANIES ACT', 'Companies Act', '2014 Act']",2021_IEHC_701
[],[],2021_IEHC_740
"['[2019] IEHC 918', '[2020] IECA 334', '[2017] 1 I.R. 417', '[2019] A.C. 868', '[2000] 2 WLR 870', '[2000] 4 I.R. 159', '[1924] 1 K.B. 256', '(1949) 337 U.S. 656', '[2021] IESC 23', '(1921) 255 U.S. 22', '(1976) 50 A.L.J.R. 778', '[2009] IEHC 316', '[1990] I.L.R.M. 419', '[1995] 1 I.L.R.M. 408', '(FGC) Ltd v. Lannon', '[1969] 1 QB 577:-', '[2008] 2 I.R. 514', '[2007] 1 WLR 2484', '[2015] CP Rep 6']","['Waste Management Act 1996', 'Finance Act 1999']",2021_IESC_75
[],"['Courts of Justice Act 1936', 'Montreal Convention', 'Brussels Recast Regulation', '1936 Act']",2021_IEHC_721
[],"['Criminal Justice (Theft and Fraud Offences) Act 2001', 'Criminal Justice Act 1984', 'Theft Act 2000', 'Theft Act', 'Criminal Damage Act 1991']",2021_IECA_338
"['[2013] IEHC 453', '[2015] IESC 27']","['Personal Insolvency Act', 'Act of 2012', 'Land and Conveyancing Law Reform Act', 'Insolvency Service of Ireland (ISI)', 'Personal Insolvency Act 2012', '2012 Act', 'Personal Insolvency (Amendment) Act', 'Companies Act', 'Circuit Court Rules', 'Circuit Court Rules 2001', 'Legal Services Regulation Act']",2021_IECA_292
"['[2006]\xa0IESC\xa01', '[2006]\xa01\xa0I.L.R.M. 363', '[2005]\xa02\xa0I.R.\xa0115', '[2010]\xa0IEHC\xa030', '[2009]\xa0IEHC\xa07', '[2004] 2 I.R. 21', '[2021]\xa0IESC\xa015', '[2021]\xa01\xa0I.L.R.M.\xa0253', '[2018]\xa0IEHC\xa0634']","['Companies Act 2014', 'Legal Services Regulation Act 2015']",2021_IEHC_664
"['[2019] IEHC 384', '[2020] IECA 268', '[2019] IEHC 186', '[2021] IECA 259']","['Planning and Development Act 2000', 'Act of 2000', 'Strategic Environmental Assessment Directive', 'Grand Canal Planning Scheme 2014', 'SEA Directive', 'Amendment) Act 2018', 'Directive 2001/42', 'Aarhus Convention', 'Legal Services Regulation Act 2015']",2021_IECA_314
"['[2022] IECA 302', '[2010] 4 I.R. 285', '[2010] IEHC 203', '[1981] I.R. 489', '[2004] 1 I.R. 40', '[2005] 2 I.R. 374', '[2004] IESC 100', '1971 I.R. 132', '1974 I.R. 378', '1979 I.R. 423', '[1971] I.R. 132', '[1974] I.R. 378', '[1979] I.R. 423', '[1983] 1 AC 768', '[1981] 3 All E.R. 241', '[1982] 1 All E.R. 84', '[1981] IR 489']","['Extradition Act', 'Act of 1965', 'Hague Convention', 'States Code', 'Act of 1997', 'United States Code', 'Uniform Child Custody Jurisdiction Act', 'Uniform Child Custody Jurisdiction and Enforcement Act', 'Civil Aspects of International Parental Child Abduction', 'Extradition (European Union Conventions) Act 2001', 'Act of 2001', 'Convention', 'EAW Framework Decision', 'Theft Act', 'Larceny Act 1916', 'Larceny Act', 'Theft Act 1968', 'Larceny Act 1990', 'Criminal Justice Act', 'English Theft Act', '1997 Act', 'Act of ?', 'Criminal Justice (Theft and Fraud Offences) Act 2001']",2021_IECA_302
"['[2019] IEHC 138', '[2018] IEHC 313', '[2018] IECA 397', '[2018] IEHC 468', '[2017] IEHC 119', '[2017] IEHC 18']","['Personal Insolvency Acts 2012', 'Personal Insolvency (Amendment) Act 2021']",2021_IEHC_710
"['[2006] IESC 1', '[2013] IESC 53', '[2000] IEHC 96', '[2015] IECA 147']",['Companies Act 2014'],2021_IEHC_706
"['[2019 No.', '[1894] 2 I.R. 442', '(1884) 15 L.R. Ir.', '[2014] 3 I.R. 468', '[1983] B.C.L.C. 186', '(1843) 3 Hare 100', '[2020] IEHC 348']","['COMPANIES ACT 2014', 'Companies Act', 'Land and Conveyancing Law Reform Act 2009', 'Act of 2014']",2021_IEHC_680
"['[2021] IECA 113', '[2011] UKSC 12', '[2012] 1 AC 245', '[2014] IESC 71', '[2015] 1 IR 561']","['International Protection Act 2015', 'Refugee Act 1996', '2015 Act']",2021_IECA_299
['[2018] IECA 121'],"['Criminal Justice (Theft and Fraud) Act 2001', 'Criminal Damage Act 1991', 'Person Act 1997', 'Criminal Justice (Theft and Fraud Offences) Act 2001', 'Road Traffic Act']",2021_IECA_333
"['[2019] IEHC 451', '10 CASEMENT PARK', '[2020] IEHC 238', '[2019] IEHC 213', '[2005] IESC 89', '[2020] 2 IR 1', '[2012] 3 IR 549', '[2012] 1 IR 326', '[1980] 1 WLR 1252', '[2007] IEHC 282']","['Solicitors (Amendment) Act 1960', 'Mediation Act 2017']",2021_IEHC_696
"['[2014] IESC 24', '[1987] 5 JIC 1504', '[1995] 1 JIC 1801', '[1997] IEHC 9', '[1982] 1 W.L.R. 774', '[2017] IESC 31', '[1997] 2 I.L.R.M. 81', '[1982] 1 W.L.R. 522', '[2013] IESC 51', '[1937] I.R. 23']","['Work Acts 1989', 'Occupiers’ Liability Act 1995', 'Welfare at Work Act 2005', 'Work (Construction) Regulations 2013']",2021_IEHC_679
"['[2020 No.', '[2019] 1 I.R. 270', '[2014] EWHC 3135 (Fam)', '[2014] 3 IR 533', '[2011] IESC 48', '[2016] EWHC 3085', '[2018] Fam.117 (HC)', '[1965] Ch.', '[2011] 1 FLR 1487', '[1997] ILRM 15', '[1998] 2 I.R. 321', '(Application No.', '[2017] IESC 40']","['ADOPTION ACT 2010', 'Act of 2010.', 'Adoption Act', 'Act of 2010', 'Adoption Act 1991', 'Act of 1991', 'Hague Convention', 'Adoption Acts', '1991 Act', 'Family Code', 'Unborn Children', 'Final Decree of Adoption', 'Adoption Act 2010', 'Human Fertilisation and Embryology Act 2008', 'Case Stated', 'Final Decree of Adoption.', 'Human Fertilisation and Embryology Act', 'Adoption Act of 1991', 'European Convention', 'Adoption Acts.', 'Irish Constitution', 'Final Decrees of Step-Parent Adoption', 'Art.8 ECHR', 'ECHR', 'Acts.']",2021_IEHC_784
['[2000] 4 I.R. 356'],"['CRIMINAL JUSTICE ACT 1993', 'Child Trafficking and Pornography Act 1998', 'Sex Offenders Act']",2021_IECA_313
"['[2017 No.', '[1981] I.R.199)', '[1986] IR 403', '[2000] 4 I.R. 159', '[2015] IECA 126']","['CENTRAL BANK ACT 1942', 'Central Bank Act 1942', 'Consumer Contracts Regulations']",2021_IEHC_726
"['[2011] IEHC 321', '[1992] 1 I.R. 210', '[2017] IESC 50', '[2017] 3 I.R. 707', '[2002] 2 I.R. 418', '[1976] I.R. 325', '[2011] IESC 36', '[2011] 3 I.R. 376', '” test 69', '[2004] 2 I.R. 470', '[2012] IESC 64', '[1999] 1 I.R. 122', '[1998] 3 I.R. 188', '[2001] 4 I.R. 113']","['Proceeds of Crime Act 1996', 'Criminal Assets Bureau Act 1996', 'Proceeds of Crime Act 1996:-', 'Civil Legal Aid Act 1995', 'Legal Aid Board.', 'Scheme.', 'Proceeds of Crime Act', 'Proceeds of Crime Acts 1996', '1996 Act']",2021_IECA_295
"['[2020 No.', '[2014] 2 I.R. 762', '[2020] IEHC 252', '[2020] IEHC 385', '[2019] IEHC 303']","['Criminal Damage Act', 'Criminal Justice Act 1999', 'Children Act', 'Act of 2001', 'Misuse of Drugs Act', 'Children Act 2001', 'Criminal Damage Act 1991', 'Children’s Act']",2021_IEHC_819
"['[1981] ILRM 47', '[2007] 4 IR 471', '(1980) 3 EHRR 1', '(2014) 37 BHRC 593', '[1970] 2 QB 321', '[2001] IESC 64', '[2004] EWCA Civ 49', '[1984] ILRM 161', '[2001] IESC 77', '[1994] 21.R., 160', '[1991] 1I.R. 82', '[2003] IESC 70', '[2012] IESC 14']","['Road Traffic Act 2002', 'RTA 2002', 'RTA 2002.', 'Road Traffic (Licensing of Drivers) Regulations']",2021_IEHC_730
"['[1980] I.R. 251', '[2005] Act', '[1994] 1 IR 101', '[2006] 1 I.R. 421', '[2020] IESC 10', '[2001] 4 I.R. 113', '[1979] I.R. 326', '[2021] IECA 101']","['EPSEN Act', 'Disability Act', 'National Council for Special Education (', 'EPSEN Act 2004', 'Education Act', 'Disability Act 2005', 'Act of 2004', 'Health Acts 1947', '2007 Regulations', '2005 Act', '2004 Act', 'Interpretation Act', 'Disability Act  57', 'Health Act', 's. 8 Disability Act']",2021_IECA_283
"['[2021 No.', '[2008] 2 IR 775', '[2014] IEHC 79', '[2017] IEHC 217', '[2020] IECA 183', '[2021] IESC 63', '[ 2008] 2 IR 775', '[2016] IEHC 343']","['Legal Services Regulation Act', '2015 Act', 'Recast Order 99']",2021_IEHC_675
"['[2020] IEHC 427', '[2015] IECA 239', '[2017] IEHC 715', '[1996] 6 JIC 1101', '[1994] 2 IR 105', '(2000) 3 IR 215', '[1995] 1 ILRM 401', '[2000] 1 IR 20', '[2019] IESC 4']",[],2021_IEHC_731
"['[2013] IESC 6 MacMenamin J.', '[2009] 1 I.R 737', '[2015] IECA 27', '[2016] IECA 235', '[2013] IESC 6', '[2019] IECA 327', '[1992] 1 I.R. 210', '[2012] IESC 25', '[2018] 1 I.R. 505', '[2017] IECA 217', '[2018] 2 I.R. 195', '[2005] IEHC 43', '[2006] 1 I.L.R.M. 81', '[1991] Ch.', '(1871) I.R. 6 Eq.', '[1988] 1 W.L.R. 1350', '[2013] IEHC 157', '[2013] 2 I.L.R.M. 407', '[2008] IEHC 3', '8 88', '[2019] IESC 65', '[2020] 2 I.R. 1', '[1975] A.C. 396', '[1983] I.R. 88', '[2021] IECA 38', '[2005] IEHC 309', '[2006] 1 I.L.R.M. 414', '[2012] 3 I.R. 549', '[2012] IESC 49', '[2012] 3 I.R. 152', '5 95', '[2009] 1 W.L.R. 1405', '(1853) 11 Hare 49', '[2009] IEHC 45', '[2009] 2 I.L.R.M. 101', '[1901] 2 I.R. 513', '[1932] A.C. 562', '7 103', '8 105', '[2011] IESC 14', '[2011] 4 I.R. 1', '(1824) 57 E.R. 239', '[2011] IEHC 505', '3 117']","['Conveyancing Act 1881', 'Conveyancing and Law of Property Act 1881', 'Law and Practice of Injunctions']",2021_IECA_282
"['[2020 No.', '[2020] IEHC 390', '[2021] 6 JIC 1601', '[2006] IEHC 102', '[2007] 4 I.R. 112', '[2006] IEHC 250', '[2006] 7 JIC 1302', '[2016] IEHC 646', '[2016] 11 JIC 1404', '[2021] IEHC 34', '[2021] 1 JIC 2801', '[2021] IEHC 422', '[2016] UKSC 10', '120m = 150', '[1996] 3 I.R. 435', '[2018] IESC 39', '[2018] 2 I.L.R.M. 373', '[2011] IESC 13', '[2011] 4 JIC 1201', '[2017] IEHC 338', '[2017] 8 JIC 2201', '[2016] IECA 92', '[2016] 3 JIC 1602', '[2021] IECA 217', '[2021] 7 JIC 3001', '[2019] IEHC 825', '[2019] 12 JIC 0601']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act 2000', '2000 Act', 'Planning and Development Regulations 2001']",2021_IEHC_662
"['[2000] 4 IR 356', '[2017] IECA 206', '[2017] IECA 152', '[2003] 10 JIC 0804', '[1999] 7 JIC 0502']","['Sex Offenders Act 2001', 'Criminal Law (Rape) (Amendment) Act 1990', 'Child Trafficking and Pornography Act 1998', 'Criminal Law (Human Trafficking) Act 2008', '1998 Act']",2021_IECA_312
"['[2018] IECA 121', '[2001] 3 IR 390', '[1995] 1 ILRM 279', '[2011] IECCA 79', '[2010] IECA 247', '[2018] IECA 312', '[2019] IECA 135', '[2019] IECA 251', 'Decision 44', '[2019] IESC 85']","['CRIMINAL JUSTICE ACT', 'Criminal Justice (Theft and Fraud  Offences) Act', 'Criminal Justice (Theft and Fraud Offences) Act', 'Garda Síochána Act', 'Criminal Justice Act', 'Act of 1993', 'Criminal Justice Act 1951']",2021_IECA_353
['[2018] IECA 121'],['Criminal Justice (Theft and Fraud Offences) Act'],2021_IECA_304
['[2013] 1 I.R. 274'],['Order 31 Rules 14'],2021_IEHC_697
['[2000] 2 IR 199'],[],2021_IECA_324
[],[],2021_IEHC_707
"['[128/20] [129/20] The', '[2016] IECCC 2', '[2012] 1 IR 140', '[1987] QB 862', '(2008, Roundhall)', '[2016] IEHC 568', '[2001] 2 IR 517', '[2012] IESC 63']","['Criminal Procedure Act 1967', 'Child Trafficking and Pornography Act 1988', 'Criminal Law (Human Trafficking Act', 'Child Trafficking and Pornography Act', '1998 Act', 'Criminal Law (Human Trafficking) Act', '2008 Act', 'Criminal Law (Human Trafficking) Act 2008', 'Child Trafficking and Pornography Act 1998', 'Act of 1998’).', 'Act of 1998', 'Sex Offenders Act 2001', 'Criminal Law (Sexual Offences Act', '2017 Act', 'Criminal Law Sexual Offences Act 2006', 'Criminal Law (Sexual Offences) Act 2017']",2021_IECA_308
"['[2020]\xa0IECA\xa0183', '[2015]\xa0IESC\xa0103', '[2015]\xa04\xa0I.R.\xa0535']",['Legal Services Regulation Act 2015'],2021_IEHC_711
"['2020/233 CA] IN', '[2014] IESC 66', '[2020] IEHC 132']","['AMENDMENT) ACT 1980', '1980 Act']",2021_IEHC_694
"['[2021] IECA 273', '[2013] 1 IR 227', '[2021] IESC 12', '[2021] IECA 130', '[2021] IECA 203', '[2010] IESC 29', '[2013] IESC 28']","['Local Government Act', 'Harbours Act']",2021_IECA_274
"['31 RICHMOND AVENUE FAIRVIEW DUBLIN 3  DEFENDANTS  JUDGMENT of Ms. Justice Máire Whelan', '2021 Introduction 1', '(1843) 3 Hare 100', '[1948] N.I. 187', '[2013] UKSC 46', '[2014] A.C. 160', '[1975] A.C. 581', '[2002] 2 A.C. 1', '[2021] IESC 12', '[2002] 2 I.R. 593', '[2018] IEHC 201', '[2000] 4 I.R. 412', '[2014] IESC 57', '[2011] IEHC 117', '[2011] 3 I.R. 615', '(No.2)', '[1992] 3 N.Z.L.R. 757', '[1986] A.C. 965']","['Central Bank Act 1971', 'Legal Services Regulation Act 2015', 'Irish Judicature Act']",2021_IECA_258
"['(1857) 7 El. &', '119 E.R. 1329', '[2021] IESCDET 17', '[1936] I.R. 326', '[1939] I.R. 21', '[1969] I.R. 24', '[1940] I.R. 335', '[1954] I.R. 295', '[1951] I.R. 172', '[2008] IECCA 103', '[2008] 3 I.R. 202', '[1970] I.R. 61', '[1928] I.R. 460', '[1935] I.R. 615', '[1937] I.R. 386', '[1988] I.R. 470', '[1997] 2 I.L.R.M. 481', '[1986] I.R. 203', '[1979] I.R. 136', '[1980] I.L.R.M. 167', '[2016] IESC 58', '[2016] 1 I.R. 742', '[1980] I.R. 381', '[2017] 3 I.R. 751', '[1999] 4 I.R. 26', '[2013] IESC 21', '[2013] 3 I.R. 718', '(1879) 43 J.P. 20', '[1995] 2 I.R. 230', '[2013] IEHC 172', '[2013] 3 I.R. 287', '[2015] IEHC 461', '[2015] 1 I.R. 315', '15 U.S. (2 Wheat.)', '86 U.S. (19 Wall.)', '[1994] 1 I.R. 101', '[1919] 2 I.R. 143', '(1948) 7(2)', '(1888) 22 L.R. Ir.', '[2016] IESC 34', '[2016] 3 I.R. 1', '[2018] IESC 61', '[2019] 1 I.L.R.M. 149', '[2007] IEHC 450']","['District Court Rules', 'Rules  Section 59', 'Dublin Police Act 1842', '1842 Act', 'Courts of Justice Act 1924', '1924 Act', 'Courts (Supplemental Provisions) Act 1961', '1961 Act', '1926 Rules', '1948 Rules', 'Act of 1924', 'Petty Sessions (Ireland) Act 1851', '1851 Act', ') Act 1986', 'Desertion) Act 1886', 'Sea Fisheries Protection Act 1933', '1933 Act', 'Circuit Court Rules', 'Crown Suits Act of 1855', '1855 Act', 'Crown Suits Act 1855', 'Indictable Offences (Ireland) Act 1849', '1962 Rules', 'Summary Jurisdiction Act', 'Superior Courts 1962', '1857 Act', 'Customs and Inland Revenue Act 1879', 'Housing Act 1966', 'Deasy’s Act 1860', '1948 District Court Rules', 'Environment (Miscellaneous Provisions) Act 2011', '2011 Act', '1922 Constitution', 'Act of 1961', 'Acts of 1924', 'Superior Courts 1986', 'Legal Services Regulation Act 2015', 'Act of 1842', 'Statute Book for 1924', 'Ministers and Secretaries Act', 'Central Fund Act', 'Civil Service Regulation Act', 'Garda Síochána Act', 'Criminal Justice (Evidence) Act', 'Public Safety (Powers of Arrest and Detention) Temporary Act', 'Public Safety (Punishment of Offences) Temporary Act', 'Indemnity Act', 'Petty Sessions Ireland Act 1851', 'Adaptation of Enactments Act of 1922', 'Petty Sessions Ireland Act', 'Constitution of 1922', 'Procedure (Ireland) Act 1887', 'Crimes Act', 'New Rules', 'Courts of Justice Act 1936', 'Rules.', 'Irish Constitution', 'Industrial Training] Act', 'Irish Free State Constitution of 1922', 'District Court Rules 1997']",2021_IESC_66
"['(1890) 15 P.D. 170', '[1950] IR 180', '[1980] IR 223', '[1964] IR 166', '[1924] 2 IR 157', '[1902] P 205', '[2018] IEHC 726', '[2005] EWCA Civ 1808', '[2019] EWHC 4055).', '[2011] EWHC 2907', '[2019] EWHC 4055 Ch)', '(2013) 1(1)', '(2013))', '[1940] 74 ILTR 161']","['Succession Act', '1965 Act']",2021_IEHC_657
"['[2019] IECA 260', '[2019] IECA 133']","['Misuse of Drugs Act 1977', '1977 Act']",2021_IECA_281
